group,names,scores,logfoldchanges,pvals,pvals_adj
0,Xelaev18045082m.g,56.157513,7.8591623,0.0,0.0
0,Xelaev18047452m.g,56.122116,7.8867326,0.0,0.0
0,Xelaev18047453m.g,55.974503,7.859139,0.0,0.0
0,Xelaev18047460m.g,55.818314,6.766466,0.0,0.0
0,Xelaev18045095m.g,54.74742,5.9736524,0.0,0.0
0,Xelaev18045083m.g,54.07144,5.970585,0.0,0.0
0,Xelaev18045096m.g,53.25602,5.8341064,0.0,0.0
0,urod.L,51.79617,3.545298,0.0,0.0
0,Xelaev18045084m.g,51.659122,5.661171,0.0,0.0
0,tmem14c.L,50.540165,2.375431,0.0,0.0
0,alad.L,46.607735,3.5009005,0.0,0.0
0,loc548390.like.S,45.47972,3.7092712,0.0,0.0
0,uros.S,45.45722,4.156949,0.0,0.0
0,sptb.L,43.92787,2.9514372,0.0,0.0
0,loc100498230.L,43.18124,3.2110012,0.0,0.0
0,slc39a8.S,42.807743,3.1462116,0.0,0.0
0,Xelaev18047462m.g,42.313236,4.174713,0.0,0.0
0,slc4a1.L,42.287945,2.974134,0.0,0.0
0,urod.S,41.481075,2.5891652,0.0,0.0
0,Xelaev18047464m.g,40.892296,4.783239,0.0,0.0
0,loc100498230.S,39.550205,2.5829082,0.0,0.0
0,tspo.L,39.475933,2.0182085,0.0,0.0
0,Xelaev18036120m.g,39.232155,2.2397077,0.0,0.0
0,loc101730908.S,39.000977,3.2929757,0.0,0.0
0,kiaa0101.L,37.373886,2.6848347,1.0380151858842862e-305,8.761517856080076e-303
0,hbd.L,37.122593,4.400731,1.2140175750430557e-301,9.626055717750484e-299
0,steap3.L,36.248753,2.5049272,1.0397597257682793e-287,7.773243709843657e-285
0,Xelaev18036119m.g,36.096004,2.0510333,2.6200534331207918e-285,1.9043421703066288e-282
0,Xelaev18015173m.g,35.937428,2.637971,7.955441351148302e-283,5.626002118760715e-280
0,Xelaev18047455m.g,35.926956,4.131093,1.1593626864383323e-282,7.983127382459317e-280
0,blvra.L,35.788013,3.399809,1.696597287293427e-280,1.1382862722902515e-277
0,loc100486734.like.L,35.44904,2.8134272,3.001308436132136e-275,1.9154204034105727e-272
0,blvrb.L,34.77845,2.1114767,5.151063898110223e-265,2.995171954621158e-262
0,prdx2.L,34.642757,3.1814363,5.7418956904117605e-263,3.1966477156449813e-260
0,Xelaev18020619m.g,34.425076,2.2791598,1.0630582559849019e-259,5.676731086959376e-257
0,Xelaev18045098m.g,34.200123,4.491773,2.407910149205057e-256,1.2601075392819904e-253
0,fam132b.L,33.95952,2.1494691,8.826304426790711e-253,4.4413284929116494e-250
0,hba1.S,33.88954,4.1566324,9.498662055936863e-252,4.68947153501215e-249
0,lmo2.S,33.830902,2.133082,6.930001197459623e-251,3.357970580235713e-248
0,slc25a37.L,33.67531,3.4735534,1.32901907142541e-248,6.322747822348595e-246
0,rhd.S,33.6299,2.1888282,6.134398283393821e-248,2.866297597915763e-245
0,alad.S,33.594162,2.5299866,2.041479689715042e-247,9.37146623878663e-245
0,dck.2.L,33.55471,2.5551572,7.686065903772284e-247,3.46747586962251e-244
0,aars.L,33.3535,2.1373086,6.480977022616804e-244,2.826354079563188e-241
0,slc4a1.S,33.332787,2.7204578,1.293844752466639e-243,5.5499576709905035e-241
0,rrm2.2.S,33.196598,2.3834593,1.205450446887437e-241,5.087389740847852e-239
0,eif5b.L,33.14155,3.1261926,7.496613689157332e-241,3.1135935522300124e-238
0,Xelaev18023103m.g,32.721092,2.6185877,7.829255099379507e-235,3.1039437716721847e-232
0,slc29a1.L,32.520287,4.4885015,5.5102249541742796e-232,2.151948450013794e-229
0,kiaa0101.S,31.891542,2.275521,3.497668998266339e-223,1.28901418322024e-220
0,Xelaev18018228m.g,31.888498,2.172226,3.8547513115044665e-223,1.4008808724559148e-220
0,pcna.S,31.328133,1.8592957,1.9319862464373013e-215,6.65162527951032e-213
0,anp32e.L,30.885542,1.5656332,1.8678512074184293e-209,6.186606923203876e-207
0,mki67.L,30.64186,2.0031705,3.3924728119030835e-206,1.0958943653858775e-203
0,c19orf12.S,30.563683,2.459856,3.7207469036258494e-205,1.1729766684370359e-202
0,impdh1.S,30.517292,2.4771779,1.5366967901945543e-204,4.786810501456037e-202
0,loc100498168.L,30.14817,3.1860466,1.1335433281681938e-199,3.4488714796335994e-197
0,fen1.L,30.021326,2.1628454,5.1708819967635604e-198,1.5551873370955783e-195
0,loc548390.like.L,29.97767,5.18245,1.918542895899891e-197,5.70461288796779e-195
0,bhmt.L,29.709883,2.371875,5.723405326137851e-194,1.6639847084858113e-191
0,Xelaev18025218m.g,29.546478,2.5379994,7.288172771104693e-192,2.0287481779651634e-189
0,nop10.S,29.38642,1.3862994,8.189806703754285e-190,2.2322341896920273e-187
0,rrm2.2.L,29.13164,2.3326523,1.4273434813541202e-186,3.850295828155867e-184
0,MGC75752.L,28.971346,1.5834355,1.5112321901454347e-184,3.954290148734544e-182
0,rpa3.S,28.898598,2.2834716,1.2433418410901124e-183,3.128200251342681e-181
0,alas2.S,28.788548,1.8468132,2.9840328613640193e-182,7.436209890519137e-180
0,larp1.L,28.597288,1.657293,7.261268710303684e-180,1.759244046979687e-177
0,nt5dc4.L,28.524775,1.7469997,5.775140801670282e-179,1.3863516900596751e-176
0,slc29a2.L,28.375118,1.9774469,4.1014136014575666e-177,9.668251197814296e-175
0,ccnd2.S,28.334541,1.8563782,1.2979233171574867e-176,3.0322733497091785e-174
0,ank1.S,28.18932,2.2042534,7.905258976149424e-175,1.7986870119123984e-172
0,loc100126636.S,28.128317,2.5031571,4.414393162122311e-174,9.788729786448506e-172
0,glrx5.S,27.971508,1.4506503,3.610103546749724e-172,7.937980622206159e-170
0,slc7a8.L,27.86158,1.8528898,7.798474988533452e-171,1.6864041037187298e-168
0,acer2.L,27.760056,3.118957,1.317689910225301e-169,2.8261208353241985e-167
0,pcna.L,27.715317,1.5782266,4.565037693004925e-169,9.55590210201335e-167
0,slc39a8.L,27.48353,1.7696904,2.7626627294873993e-166,5.560602536905176e-164
0,Xelaev18034589m.g,27.124708,2.2056181,5.034535360301448e-162,9.686297958650565e-160
0,Xelaev18035533m.g,27.09641,1.6799002,1.0853497789416646e-161,2.0729388551669778e-159
0,prdx3.S,26.863766,1.3868816,5.824865865612479e-159,1.1044452191276532e-156
0,ranbp1.S,26.689388,1.367674,6.250665558515811e-157,1.1766540647778756e-154
0,enpp1.L,26.655344,2.7599535,1.5517686545628076e-156,2.9002556153778875e-154
0,nhp2l1.S,26.607359,1.3820502,5.579575878988646e-156,1.0281350876733585e-153
0,tal1.S,26.581305,2.6773582,1.1167355968078247e-155,2.0292016406995514e-153
0,tspan32.L,26.445992,2.2537997,4.0575131527455466e-154,7.271841722927395e-152
0,glrx5.L,26.306889,1.3886851,1.5994737922465703e-152,2.808847734759984e-150
0,gins4.L,25.804653,1.6136835,7.862372811850188e-147,1.3272699806120774e-144
0,anp32b.L,25.64106,1.2682701,5.319364309374478e-145,8.865381306948573e-143
0,loc100487946.L,25.60049,2.0624661,1.506499113210699e-144,2.4636909872669467e-142
0,dmtn.L,25.223883,1.928141,2.191571735066733e-140,3.4544979529973576e-138
0,ccna2.S,25.186743,1.9701878,5.597079783981009e-140,8.769652073511802e-138
0,ca2.L,25.05455,2.2091112,1.557461997084181e-138,2.41139352755649e-136
0,ccna2.L,24.737715,1.8658258,4.20372001680598e-135,6.249689656803709e-133
0,Xelaev18046957m.g,24.662693,2.2990816,2.6897862656674445e-134,3.9763247134155e-132
0,fbl.S,24.65777,1.5092168,3.0376125732761824e-134,4.465290482715988e-132
0,ncoa4.L,24.589687,1.3251811,1.6285615891125074e-133,2.380611315123903e-131
0,rpa2.L,24.519161,1.7270585,9.228484471317249e-133,1.3341023462789343e-130
0,Xelaev18047454m.g,24.337805,2.484758,7.805175718297581e-131,1.0805832161109762e-128
0,zmcm3.L,24.227386,1.7270343,1.144979790457528e-129,1.552307834047237e-127
0,ppox.L,24.023497,1.6842431,1.5802076312250085e-127,2.1203955322376191e-125
1,Xelaev18037562m.g,24.025545,4.1327543,1.5042130234843648e-127,3.935923797249189e-123
1,Xelaev18035740m.g,23.93423,4.05046,1.3487592727059206e-126,1.764581756481156e-122
1,Xelaev18047575m.g,23.113583,2.439304,3.38086395071323e-118,2.9487895378120793e-114
1,h2afz.S,22.950426,2.9160955,1.459131461653633e-116,9.54490845640724e-113
1,cirbp.S,22.865582,2.7014718,1.0228052614956912e-115,5.352544494459251e-112
1,cirbp.L,22.726078,2.047057,2.474827081628163e-114,1.079272090298042e-110
1,hmgb3.L,22.686102,3.3136504,6.144903973056521e-114,2.2969651051285278e-110
1,hmgb2.L,22.521532,2.866487,2.5539043532568e-112,8.3531826634146785e-109
1,snrpg.S,22.48518,2.7035072,5.7964200686402675e-112,1.6852125279560138e-108
1,h2afz.L,22.436201,2.9705038,1.7453081416166025e-111,4.5667732833540016e-108
1,cbx3.L,22.429037,2.7105086,2.0502523317736637e-111,4.876991137562699e-108
1,hnrnpab.L,22.394127,2.4213495,4.490295402021479e-111,9.791089124107834e-108
1,Xelaev18020022m.g,22.377474,2.571349,6.523763453151031e-111,1.3130830347319221e-107
1,srsf7.S,22.330801,2.436285,1.8556897580377938e-110,3.468284157772637e-107
1,hoxb9.S,22.09204,5.704687,3.7699511783018936e-108,6.576302835429823e-105
1,efcab10.like.L,22.077415,5.3334646,5.210504707921164e-108,8.521129136716575e-105
1,sumo2.S,21.912558,2.2319176,1.9718835718974725e-106,3.035076796604074e-103
1,hnrnpa0.L,21.687214,2.4200108,2.7090971559136082e-104,3.938124232313082e-101
1,hnrnpa2b1.S,21.625563,3.007418,1.0325206149925701e-103,1.4219439164155575e-100
1,Xelaev18037602m.g,21.598413,6.6393633,1.8588815690668198e-103,2.4319747568101204e-100
1,hn1.L,21.572056,2.2871428,3.2875707097065773e-103,4.0963131042943956e-100
1,snrpf.L,21.508192,2.1408257,1.304900989191932e-102,1.5520017855998225e-99
1,snrpb.S,21.286568,2.6254463,1.5120278272301604e-100,1.7201617446654075e-97
1,hmgn3.L,21.262707,2.693349,2.514807374503316e-100,2.74176874005224e-97
1,snrpd1.L,21.248917,2.6189458,3.3735886757921556e-100,3.5309328516311017e-97
1,snrpf.S,21.17351,2.175237,1.6759963302951314e-99,1.6866969222500925e-96
1,srsf3.S,21.001055,2.2227983,6.414505308290182e-98,6.216368366545219e-95
1,hes5.1.S,20.855177,6.7655163,1.3679372002539362e-96,1.2783373136373035e-93
1,hmgn2.L,20.820898,2.9284353,2.798876261215841e-96,2.525358491412886e-93
1,hnrnpa1.S,20.793785,2.5843163,4.926702451776988e-96,4.297069878439889e-93
1,hes5.1.L,20.78447,6.5257015,5.982107578708986e-96,5.049284738854817e-93
1,u2af1.L,20.726791,2.5872061,1.9859725223503544e-95,1.6239049068693556e-92
1,hmgb2.S,20.71817,2.4113686,2.3754340516878004e-95,1.883503254438272e-92
1,Xelaev18037790m.g,20.680346,3.0452883,5.206710322929059e-95,4.0070230091106395e-92
1,ncl.S,20.522827,2.0903513,1.3465232561693597e-93,1.0066607863122134e-90
1,snrpd3.L,20.44278,2.3418896,6.965789994815383e-93,5.0629683612316475e-90
1,hes3.3.S,20.387339,5.5837474,2.1661595996605323e-92,1.5318846509383104e-89
1,nucks1.S,20.349913,2.6386957,4.6510863268829055e-92,3.202640127084687e-89
1,hnrnpab.S,20.343893,2.288741,5.2586328945900625e-92,3.528138162047271e-89
1,nucks1.L,20.219654,2.2240887,6.574272868199927e-91,4.300560596732982e-88
1,hmgn1.S,20.20086,2.3259375,9.621010997778234e-91,6.140082287021105e-88
1,loc100497528.S,20.107307,5.835995,6.36897401657216e-90,3.967870812324456e-87
1,hnrnpdl.S,20.070774,2.3053777,1.329188494135959e-89,8.088266543618953e-87
1,cbx3.S,20.056263,2.4540093,1.779663264493271e-89,1.0583333858802484e-86
1,hnrnpdl.L,20.02123,2.0996819,3.5972288459940756e-89,2.091668666317355e-86
1,ptma.S,19.959381,2.1830537,1.2424280690478568e-88,7.067254968414395e-86
1,hmgn1.L,19.952103,2.0020757,1.4371315268478653e-88,8.000847559893881e-86
1,odc1.L,19.804316,2.7268126,2.7324710600866677e-87,1.4895382866297448e-84
1,marcks.S,19.772215,3.2377937,5.165663593036094e-87,2.758464358681274e-84
1,hes9.1.S,19.764141,6.1721597,6.062170930467866e-87,3.1724552913324434e-84
1,hes9.2.L,19.746862,6.2829833,8.535762490083518e-87,4.379348261088732e-84
1,hnrnpk.L,19.646433,2.5008996,6.2021013843181915e-86,3.120849708116727e-83
1,magoh.L,19.38903,2.1226797,9.55199589877652e-84,4.715802352592196e-81
1,lsm5.L,19.224808,1.958273,2.294899300610093e-82,1.1120062055511794e-79
1,arl3.S,19.212646,3.5957837,2.90090242980371e-82,1.3800911450589795e-79
1,tuba1b.S,19.189585,3.8956397,4.5224189963340654e-82,2.1131002760370922e-79
1,hes5_X2.L,19.112104,6.484856,2.0022965271068035e-81,9.191594899697653e-79
1,hsp90ab1.S,19.065042,1.7106367,4.928810505889421e-81,2.2235733740879757e-78
1,u2af2.S,18.957447,1.9486697,3.832984472661387e-80,1.6998961307060653e-77
1,srsf2.L,18.88695,2.161561,1.460442841462031e-79,6.3689912316159165e-77
1,Xelaev18026704m.g,18.86445,2.4989812,2.2358219051127454e-79,9.59057638839018e-77
1,krt8.S,18.847017,4.477699,3.108850195585342e-79,1.3120350680271946e-76
1,ilf2.S,18.82268,2.1918795,4.9230865727771287e-79,2.0447219565601008e-76
1,sox3.S,18.717957,5.0219245,3.5345664880631977e-78,1.445085417604088e-75
1,hoxc13.L,18.677486,3.5171764,7.54924095711424e-78,3.03897598282848e-75
1,dynll1.S,18.484007,2.0512128,2.7776763157758994e-76,1.1012224011907906e-73
1,snrpd3.S,18.381277,2.3912442,1.8554529010954612e-75,7.246235911949826e-73
1,eif4a1.S,18.363073,2.036904,2.595010446164992e-75,9.985447549169585e-73
1,set.S,18.352673,1.7181017,3.1426492550618274e-75,1.1917472522890983e-72
1,krt18.S,18.314684,4.684033,6.319364015636916e-75,2.362178269045079e-72
1,hes5.2.L,18.31307,5.9444427,6.509425970067003e-75,2.3989526751094815e-72
1,mdh1.L,18.299887,2.9186654,8.292187001487559e-75,3.01351895945727e-72
1,ran.S,18.213568,1.6977333,4.028197632838271e-74,1.4438605378198109e-71
1,ddx39a.L,18.196012,1.9947878,5.550369227956998e-74,1.9625805570097676e-71
1,sox3.L,18.187115,4.3417916,6.5288904550665005e-74,2.2777993019636007e-71
1,skp1.S,18.112965,1.5122076,2.518160066976091e-73,8.669760041117947e-71
1,Xelaev18037541m.g,18.063778,1.2167695,6.146901926507135e-73,2.0888290364803337e-70
1,myef2.L,17.88696,2.7692826,1.4902003664029995e-71,4.999049075294985e-69
1,u2af1.S,17.780745,2.4426801,9.964780567955559e-71,3.3004866878623437e-68
1,anp32e.S,17.775558,2.1152217,1.0930503679175119e-70,3.575094490866202e-68
1,hnrnpl.L,17.77338,2.1512942,1.1363140556164963e-70,3.6707152566989187e-68
1,krt18.L,17.765818,4.4259014,1.3003180115797337e-70,4.149283059877478e-68
1,khdrbs1.S,17.743544,2.300195,1.9334650023527627e-70,6.095306656814746e-68
1,hnrnpk.S,17.47817,1.669218,2.1013280402298734e-68,6.545636845316056e-66
1,tubb.S,17.442566,2.153625,3.9206780594663594e-68,1.2069230835764325e-65
1,Xelaev18016933m.g,17.41566,1.83213,6.2759835239778584e-68,1.9095044754465656e-65
1,hoxc10.L,17.396788,3.6680844,8.726140569132097e-68,2.624462001516212e-65
1,Xelaev18041485m.g,17.274162,2.1851292,7.363505836099794e-67,2.1894715194021273e-64
1,hnrnpr.L,17.272566,3.0914738,7.570013172365211e-67,2.2255838726753723e-64
1,ran.L,17.161953,1.6682876,5.116340736716925e-66,1.4711447441421435e-63
1,efcab1.S,17.090172,4.8506126,1.756554029001102e-65,4.995868774222047e-63
1,hnrnpa3.S,17.086658,1.7806362,1.865605243384378e-65,5.248970623483401e-63
1,loc100498624.L,16.943035,3.2878542,2.166522655377361e-64,6.03076934048979e-62
1,c1orf158.L,16.925299,5.330408,2.928613234891313e-64,8.066325674122747e-62
1,snu13.L,16.867142,1.7727872,7.850340562882128e-64,2.1397084496705602e-61
1,snrpb.L,16.755568,1.7846864,5.156702829111808e-63,1.3910338786241192e-60
1,Xelaev18010463m.g,16.664434,1.5551203,2.3772522505177935e-62,6.347263508882508e-60
1,krt8.L,16.660635,3.7743804,2.533172055595244e-62,6.695250505727793e-60
1,Xelaev18024953m.g,16.619106,1.2943118,5.068171764449813e-62,1.3261378238859379e-59
1,Xelaev18004555m.g,16.603434,2.2417219,6.581512772026539e-62,1.70506795240442e-59
2,lum.L,38.725876,7.189128,0.0,0.0
2,egfl6.S,38.501312,5.6451693,0.0,0.0
2,lum.S,38.06078,6.6526265,0.0,0.0
2,kera.L,37.96009,5.8048635,0.0,0.0
2,c2orf40.L,37.26547,5.924569,5.9520843514731156e-304,3.114844782812911e-300
2,col11a1.like.L,36.887768,5.167712,7.258622830744878e-298,3.1654854164878414e-294
2,col14a1.L,36.828423,5.093204,6.47946810243444e-297,2.4220251766899938e-293
2,col17a1.L,36.757946,5.666703,8.679346622355893e-296,2.8387972965070538e-292
2,dcn.L,36.52886,5.430521,3.8631776130247767e-292,1.1231545046934033e-288
2,lgals4.L,36.395805,4.955996,4.959689368773257e-290,1.2977523202332104e-286
2,apoe.S,36.390015,5.9097753,6.124618260585488e-290,1.456879649149817e-286
2,col4a5.L,35.93661,5.00794,8.192256566712598e-283,1.7863215443716823e-279
2,cfl1.L,35.906395,2.6149597,2.427773115783798e-282,4.886547026738374e-279
2,Xelaev18045537m.g,35.8569,4.8513393,1.4356953725780265e-281,2.6833146513483317e-278
2,col1a1.L,35.809666,6.4929457,7.811322059782094e-281,1.3626070201083884e-277
2,fgfbp2.L,35.72967,5.366624,1.3689399790408485e-279,2.2387302182239276e-276
2,cldn1.L,35.680172,4.755612,8.026583216315183e-279,1.2354328025770767e-275
2,lamb4.L,35.65013,4.716465,2.3451325195506125e-278,3.4090409725867406e-275
2,mdk.S,35.4697,4.8560443,1.4417974915660923e-275,1.9855827981220197e-272
2,s100a11.L,35.27562,4.3772717,1.3891739787369022e-272,1.817456316381489e-269
2,plec.L,35.273067,3.6682842,1.5201008000209966e-272,1.8940455968261617e-269
2,apoe.L,35.21258,5.308093,1.283437067971065e-271,1.5264733782059495e-268
2,col1a1.S,35.130722,6.3126144,2.2898818073051953e-270,2.6050890160846842e-267
2,ahnak.L,35.100815,3.4883797,6.550923849507396e-270,7.142144726925439e-267
2,Xelaev18010117m.g,34.98771,4.3237925,3.4602885578763046e-268,3.621676416215655e-265
2,mdk.L,34.92359,4.542032,3.2602898422258993e-267,3.28110553891088e-264
2,itgb4.L,34.870167,4.5978703,2.1066596232231046e-266,2.0415872481946573e-263
2,loc100497018.L,34.81831,4.178948,1.2852277577698747e-265,1.201045339635948e-262
2,dcn.S,34.78846,4.755418,3.6354617097233223e-265,3.280189348159326e-262
2,col1a2.L,34.59382,3.701953,3.1293890289480264e-262,2.7294531110484686e-259
2,hpgds.S,34.578205,3.4431887,5.372469267969124e-262,4.534710673086455e-259
2,loc101734526.L,34.53837,5.551971,2.1308678962651104e-261,1.7423840429272775e-258
2,sparc.L,34.148933,4.113698,1.3868303364903023e-255,1.0996303813516742e-252
2,col1a2.S,34.053963,5.154836,3.5459311618106014e-254,2.7289069052922407e-251
2,loc100491788.S,33.95278,4.475307,1.109687819163819e-252,8.296026136068712e-250
2,col14a1.S,33.950832,4.9870377,1.1857770075349529e-252,8.618622549766549e-250
2,postn.S,33.892395,5.361901,8.622513728732807e-252,6.097748492595206e-249
2,myh9.S,33.82126,3.3723054,9.605536788558662e-251,6.614170410774367e-248
2,epcam.L,33.785435,4.296927,3.2279149061628837e-250,2.165682600888667e-247
2,vit.L,33.77014,4.7647195,5.412856227572812e-250,3.5408199012667545e-247
2,loc100490088.S,33.763466,4.6765075,6.782698714220736e-250,4.3286852330804825e-247
2,anxa1.S,33.741627,3.6380758,1.4185619282623436e-249,8.8376408130744e-247
2,col5a3.like.L,33.4916,4.617559,6.387598964715161e-246,3.8869282444357423e-243
2,ogn.L,33.48395,4.9790287,8.25408476681666e-246,4.90855413655738e-243
2,col4a6.like.L,33.38132,4.4943504,2.5593390870967594e-244,1.4881703678438623e-241
2,krt12.L,33.37866,5.138459,2.7976153736884257e-244,1.5913566058245944e-241
2,pfn1.L,33.19513,3.4295533,1.265697623359543e-241,7.0464348963459155e-239
2,frem2.L,33.119938,4.3363004,1.5349469773846455e-240,8.367379710468049e-238
2,pfn1.S,33.00622,2.5040977,6.6137795642273695e-239,3.5317582872974152e-236
2,nccrp1.L,32.99763,3.9607964,8.782943257167486e-239,4.5962898653408886e-236
2,col5a3.like.S,32.93031,4.2710657,8.097184496232635e-238,4.154331951537709e-235
2,postn.L,32.891006,5.539123,2.955486955101224e-237,1.4871783012918968e-234
2,lima1.S,32.57935,3.518253,8.043462082069931e-233,3.971042053574374e-230
2,apoc1.like.L,32.234653,5.470708,5.772530027391287e-228,2.797111494383711e-225
2,Xelaev18045052m.g,31.967352,2.9646153,3.1011502386698268e-224,1.4753581299097215e-221
2,gjb3.L,31.939747,3.8044946,7.4988128399090025e-224,3.5038202994474817e-221
2,ly6g6c.L,31.847351,4.981025,1.432293624410217e-222,6.574981574792585e-220
2,Xelaev18037442m.g,31.729353,3.9093745,6.118879046859462e-221,2.760458433450426e-218
2,gpc4.L,31.653051,3.3553915,6.884494852831082e-220,3.0532151240538657e-217
2,col2a1.L,31.431812,4.15195,7.440284486183025e-217,3.244708064424417e-214
2,itm2b.L,31.392355,2.2642882,2.572851044893754e-216,1.1036265646014748e-213
2,sparc.S,30.90929,3.9776042,8.960800120500965e-210,3.781746708919811e-207
2,loc100049121.S,30.79846,4.697331,2.7479299659370992e-208,1.1413069125192087e-205
2,loc100490088.L,30.697346,4.5955176,6.175220735063405e-207,2.524700402401079e-204
2,mmp8.S,30.447603,4.3882146,1.2887062927092514e-203,5.1877367469277344e-201
2,loc100488540.L,30.445759,4.219989,1.3632181041293996e-203,5.404540138280283e-201
2,krt5.7.S,30.437002,4.2948403,1.7801717212515645e-203,6.95223481466693e-201
2,id3.S,30.42662,3.39863,2.4423204147703676e-203,9.397905290129623e-201
2,cotl1.S,30.230505,3.4543922,9.413429733093206e-201,3.5697362666103895e-198
2,capzb.S,30.197786,2.17184,2.5325742485494517e-200,9.466762541077851e-198
2,krt12.S,30.16769,4.401428,6.287618366691978e-200,2.3172087631389054e-197
2,myl6.S,30.039486,2.174562,2.995335239076202e-198,1.0885547481342765e-195
2,cdh1.S,30.035345,3.2674546,3.392528815346966e-198,1.21601245181327e-195
2,lama5.L,30.018448,3.9096375,5.637903371544913e-198,1.9935321570249213e-195
2,Xelaev18047430m.g,30.012447,2.6694934,6.752181905566246e-198,2.355701223213952e-195
2,sema3b.L,29.922958,4.185503,9.894666977367552e-197,3.406629685918413e-194
2,perp.S,29.589657,2.6927838,2.0301409378142272e-192,6.898788023226892e-190
2,ptrf.L,29.425241,3.7834926,2.611521883123841e-190,8.760651486386977e-188
2,camk2d.L,29.395548,3.7728896,6.260345652072386e-190,2.0735215738243804e-187
2,rab11a.S,29.357828,2.3748095,1.8984523417735352e-189,6.149040694061403e-187
2,tmsb4x.L,29.357738,3.5242016,1.9035095017158667e-189,6.149040694061403e-187
2,fras1.L,29.236837,3.8734808,6.601472535264521e-188,2.1065137848503836e-185
2,pls3.L,29.028847,3.0408545,2.846213470875806e-185,8.972773696257391e-183
2,MGC84172.L,28.678913,3.443049,6.991590023761372e-181,2.1778802924016673e-178
2,Xetrov90018123m.L,28.67083,4.1753473,8.817966185603932e-181,2.714481214264853e-178
2,dsg2.L,28.654966,3.1924047,1.3901516714137243e-180,4.2296172830478497e-178
2,id3.L,28.575634,3.116428,1.3495066920986807e-179,4.058757713270584e-177
2,anxa5.L,28.529213,3.1302948,5.0875411299677635e-179,1.5127341046220058e-176
2,plp2.S,28.485615,3.0986927,1.765807301638516e-178,5.191473466817237e-176
2,emp2.S,28.368301,2.7323208,4.97797824370633e-177,1.4472642080535537e-174
2,igfbp2.S,28.241959,4.4036803,1.7868450761552766e-175,5.137866842052634e-173
2,actn1.L,28.216406,2.9880712,3.679147110608905e-175,1.0463974271325283e-172
2,wasf2.L,28.148685,2.782452,2.486811858428527e-174,6.996765493294713e-172
2,Xelaev18007840m.g,28.127602,2.134226,4.504152472495455e-174,1.2537835488863413e-171
2,sdpr.L,28.107225,3.9897208,7.993701924815288e-174,2.201717942786493e-171
2,fermt1.S,28.07769,4.1111937,1.8346042248395396e-173,5.00044314032827e-171
2,crip1.L,28.024204,3.2752,8.240662321761209e-173,2.2229399001155032e-170
2,epcam.S,27.962238,3.4635386,4.6802086543435096e-172,1.2496157107097171e-169
2,p4hb.L,27.959703,2.591714,5.024345315020674e-172,1.3279496920487976e-169
2,abracl.L,27.868723,2.2060711,6.389290961323665e-171,1.6718218729399502e-168
3,otog.S,10.23344,14.531849,1.4043985693434174e-24,1.480827469466501e-20
3,Xelaev18037830m.g,10.23182,14.080403,1.4280982647077292e-24,1.480827469466501e-20
3,Xelaev18047861m.g,10.215056,14.554225,1.6978072339675545e-24,1.480827469466501e-20
3,Xetrov90010969m.L,10.173341,6.7517266,2.6080615379507208e-24,1.706063455050464e-20
3,cd63.S,10.10972,4.4892836,5.002678396740908e-24,2.6180016585824518e-20
3,camk1.L,9.901036,8.085374,4.119824303481344e-23,1.796655378748214e-19
3,gpx3.L,9.68073,5.450049,3.641056156221839e-22,1.3610267911957235e-18
3,arl6ip4.L,9.6533375,4.603513,4.758124829627788e-22,1.5562636786505087e-18
3,gpx3.S,9.543855,4.208659,1.3762014125828964e-21,4.0010762401826744e-18
3,aldh1a1.S,9.531843,5.570161,1.5451503557787163e-21,4.043040420930589e-18
3,ap3s2.S,9.478592,5.2085066,2.577369755721819e-21,6.1308597298379196e-18
3,prdx6.L,9.409636,4.281816,4.978596633337214e-21,9.85679496612733e-18
3,gnb3.L,9.399871,5.581504,5.4629931044993316e-21,9.85679496612733e-18
3,atp1b1.L,9.395745,4.1618524,5.681431606257636e-21,9.85679496612733e-18
3,cldn4.L,9.395269,4.994383,5.707140355910704e-21,9.85679496612733e-18
3,Xelaev18045649m.g,9.3895235,6.163865,6.02723838026589e-21,9.85679496612733e-18
3,agr2.L,9.323526,5.1283073,1.1253631220174553e-20,1.732132438276984e-17
3,foxa1.L,9.233637,6.8284607,2.6159541993199022e-20,3.802725421078031e-17
3,ctsv.L,9.151028,3.016607,5.639459150327242e-20,7.766425690919085e-17
3,mal.L,9.132967,4.769183,6.664691168682931e-20,8.719415455987878e-17
3,Xetrov90024133m.S,9.114864,4.7085314,7.87690456491186e-20,9.814623087880178e-17
3,Xelaev18039162m.g,9.084685,2.859972,1.0399940593933995e-19,1.2369311162767133e-16
3,itpkc.L,9.076627,5.037179,1.1199150835338277e-19,1.2740738293802666e-16
3,cd63.L,9.008945,3.2835605,2.0804771829204492e-19,2.2682402486790196e-16
3,cldn4.S,8.930894,4.468557,4.225798257897112e-19,4.422889488645433e-16
3,rgs2.L,8.632126,3.8692849,6.022197208073887e-18,6.060646621017743e-15
3,rdx.L,8.46479,4.051461,2.566145317443814e-17,2.4868799398605493e-14
3,psca.L,8.438542,4.344635,3.213190225036926e-17,3.002726265297008e-14
3,atf4.L,8.367145,1.9379964,5.903104624225717e-17,5.326228813706556e-14
3,loc100497729.L,8.358266,4.323216,6.364670265292325e-17,5.551265405387966e-14
3,txndc5.L,8.302509,3.9051294,1.0193530674883584e-16,8.60399753674206e-14
